id,genre_ids,original_language,overview,popularity,release_date,title,vote_average,vote_count,budget,revenue,runtime
796499,"{28,53,80,35}",en,A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.,57.197,2021-10-27,Army of Thieves,6.9,1812,30000000.0,46900000.0,127
910571,{53},en,"An unexpected promotion at a cutthroat hedge fund pushes a young couple's relationship to the brink, threatening to unravel not only their recent engagement but their lives.",57.194,2023-09-28,Fair Play,6.4,328,0.0,0.0,113
49521,"{28,12,878}",en,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",57.18,2013-06-12,Man of Steel,6.6,14503,225000000.0,668045518.0,143
893712,"{16,28,14,878}",ja,"Over a month has passed since 10,000 users were trapped inside the ""Sword Art Online"" world. Asuna, who cleared the first floor of the floating iron castle of Aincrad, joined up with Kirito and continued her journey to reach the top floor. With the support of female Information Broker Argo, clearing the floors seemed to be progressing smoothly, but conflict erupts between two major guilds who should be working together – the top player groups ALS (the Aincrad Liberation Squad) and DKB (the Dragon Knights Brigade). And meanwhile, behind the scenes exists a mysterious figure pulling the strings…",57.157,2022-10-22,Sword Art Online the Movie – Progressive – Scherzo of Deep Night,7.6,140,0.0,0.0,100
38700,"{53,28,80}",en,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",57.15,2020-01-15,Bad Boys for Life,7.1,7645,90000000.0,426500000.0,124
786892,"{28,878,53}",en,"As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home.",57.079,2024-05-22,Furiosa: A Mad Max Saga,0.0,0,150000000.0,0.0,0
281957,"{37,18,12}",en,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",57.058,2015-12-25,The Revenant,7.5,17333,135000000.0,532950503.0,157
1067820,"{878,9648,53,28}",es,"Ian is a teenager who lives with his father on the outskirts by running small scams using Ian's ability to generate visual illusions upon unsuspecting victims. When one of his cons goes awry, his abilities publicly spiral out of control and Ian becomes the target of two rival organizations, each seeking to exploit his powers.",57.055,2023-03-16,Awareness,5.8,122,0.0,0.0,112
916605,"{53,9648}",en,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.",57.011,2022-09-23,The Infernal Machine,6.4,225,0.0,0.0,107
157098,"{53,18}",ja,"Young, ravishingly beautiful girl (Ran Masaki) accepts a lucrative job as a secretary. Pretty soon company boss makes a pass at her in an abrupt manner. When outraged girl slaps him in the face, the man deliberately plans a revenge. Soon the unsuspecting girl falls into a trap and is forced to become his sex-slave! Long accustomed to S&M practices, the boss (we can properly call him ""Master"" from now on) will stop at nothing to humiliate the poor girl and to make her feel like the common animal.",56.983,1986-08-23,Snake and Whip,5.2,5,0.0,0.0,70
339964,"{12,878,28}",en,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",56.947,2017-07-20,Valerian and the City of a Thousand Planets,6.6,7119,177200000.0,225973340.0,136
660521,{28},en,"When a mission in South America goes wrong a mercenary is left for dead, but he is nursed back to health and reborn with a new outlook on life. But his peaceful days are short-lived when mercenaries he used to work with cross his path again and he is forced to revisit and face his own demons.",56.942,2020-01-07,The Mercenary,6.3,23,0.0,0.0,91
23823,"{27,53}",en,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",56.932,2009-10-20,Wrong Turn 3: Left for Dead,5.6,1062,3000000.0,0.0,91
1010928,"{28,35,18}",fr,"Tired of life on the run, a pro thief decides to retire — but not before one easy last job with her partner in crime and a feisty new getaway driver.",56.877,2023-11-01,Wingwomen,6.2,281,0.0,0.0,114
561,"{14,28,27}",en,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",56.836,2005-02-08,Constantine,7.1,6662,100000000.0,230884728.0,121
1085218,"{53,28}",da,"Seven years ago, Zaid went to war against the Copenhagen underworld to avenge his dead brother. His identity as a respected doctor of cardiology and life as a family man is but a fading dream, and in prison Zaid suffers the loss of his son Noah, whom he barely knows. When a police agent approaches Zaid and offers him a deal to be released in exchange for infiltrating the Copenhagen underworld, he sees his chance to reclaim the remnants of the family life he left behind. But everything has a price, and Zaid realizes that he has now seriously endangered his son's life. After all, once you become part of the underworld, is there any way out?",56.822,2023-04-13,Darkland: The Return,6.5,349,0.0,0.0,110
796185,"{12,28,18,36}",fr,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",56.8,2023-04-05,The Three Musketeers: D'Artagnan,7.1,844,27500000.0,31165459.0,121
400535,"{28,80,53}",en,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,56.765,2018-06-27,Sicario: Day of the Soldado,6.9,3272,35000000.0,75836683.0,122
340666,"{18,53}",en,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",56.715,2016-11-04,Nocturnal Animals,7.4,7297,22500000.0,29300000.0,117
679,"{28,53,878}",en,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story—all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",56.701,1986-07-18,Aliens,7.9,8927,18500000.0,183316455.0,137
1579,"{28,18,36}",en,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",56.652,2006-12-07,Apocalypto,7.6,5158,40000000.0,120673227.0,139
480530,"{18,28}",en,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.",56.615,2018-11-21,Creed II,7.0,5103,50000000.0,214200000.0,130
960258,"{27,53,28,12}",en,"A group of friends enjoying a weekend steal a couple of jetskis racing them out to sea, ending up in a horrific head-on collision. They struggle to find a way home with a badly injured friend while from the waters below predators lurk.",56.535,2022-05-13,Shark Bait,5.7,278,0.0,0.0,87
419430,"{9648,53,27}",en,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",56.487,2017-02-24,Get Out,7.6,16369,4500000.0,255407969.0,104
396422,"{27,9648,53}",en,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",56.467,2017-08-03,Annabelle: Creation,6.6,5353,15000000.0,306500000.0,110
732459,{14},en,"In this sequel to ""47 Ronin,"" a new class of warriors emerges among the Samurai clans to keep a sought-after sword from falling into the wrong hands.",56.325,2022-10-25,Blade of the 47 Ronin,6.6,184,0.0,0.0,106
